Entity,Code,Year,Renewables (% equivalent primary energy)
France,FRA,1977,10.595119
France,FRA,1978,9.109528
France,FRA,1979,8.611678
France,FRA,1980,9.114399
France,FRA,1981,9.551752
France,FRA,1982,9.705157
France,FRA,1983,9.325617
France,FRA,1984,8.554503
France,FRA,1985,7.826975
France,FRA,1986,7.706422
France,FRA,1987,8.521204
France,FRA,1988,9.111505
France,FRA,1989,5.577506
France,FRA,1990,6.222642
France,FRA,1991,6.2665405
France,FRA,1992,7.399245
France,FRA,1993,6.9688826
France,FRA,1994,8.563506
France,FRA,1995,7.823903
France,FRA,1996,6.882894
France,FRA,1997,6.803889
France,FRA,1998,6.470214
France,FRA,1999,7.388862
France,FRA,2000,6.7445607
France,FRA,2001,7.405366
France,FRA,2002,6.1756215
France,FRA,2003,5.96218
France,FRA,2004,5.9703155
France,FRA,2005,5.3653345
France,FRA,2006,5.9697328
France,FRA,2007,6.638715
France,FRA,2008,7.6322675
France,FRA,2009,7.70645
France,FRA,2010,8.220293
France,FRA,2011,7.217798
France,FRA,2012,9.078091
France,FRA,2013,10.291193
France,FRA,2014,10.269074
France,FRA,2015,9.986064
France,FRA,2016,10.782904
France,FRA,2017,10.245495
France,FRA,2018,11.961349
France,FRA,2019,12.201119
France,FRA,2020,14.661733
France,FRA,2021,13.568907
France,FRA,2022,14.619642
Germany,DEU,1965,1.6145031
Germany,DEU,1966,1.7416129
Germany,DEU,1967,1.6582536
Germany,DEU,1968,1.5761396
Germany,DEU,1969,1.185767
Germany,DEU,1970,1.5171293
Germany,DEU,1971,1.1796807
Germany,DEU,1972,1.1219958
Germany,DEU,1973,1.213714
Germany,DEU,1974,1.4188614
Germany,DEU,1975,1.4353293
Germany,DEU,1976,1.1208524
Germany,DEU,1977,1.3967295
Germany,DEU,1978,1.4089609
Germany,DEU,1979,1.3454018
Germany,DEU,1980,1.4781907
Germany,DEU,1981,1.5739785
Germany,DEU,1982,1.6178513
Germany,DEU,1983,1.4992614
Germany,DEU,1984,1.4371842
Germany,DEU,1985,1.3216146
Germany,DEU,1986,1.4105302
Germany,DEU,1987,1.5094992
Germany,DEU,1988,1.5009328
Germany,DEU,1989,1.3991727
Germany,DEU,1990,1.3369406
Germany,DEU,1991,1.2709582
Germany,DEU,1992,1.520455
Germany,DEU,1993,1.5835444
Germany,DEU,1994,1.7396334
Germany,DEU,1995,1.8891901
Germany,DEU,1996,1.6823944
Germany,DEU,1997,1.8035166
Germany,DEU,1998,1.9705647
Germany,DEU,1999,2.2275858
Germany,DEU,2000,2.8871114
Germany,DEU,2001,2.9411676
Germany,DEU,2002,3.5386324
Germany,DEU,2003,3.6419902
Germany,DEU,2004,4.516598
Germany,DEU,2005,5.2084193
Germany,DEU,2006,6.0263047
Germany,DEU,2007,7.6538324
Germany,DEU,2008,7.817629
Germany,DEU,2009,8.454281
Germany,DEU,2010,8.79247
Germany,DEU,2011,10.566965
Germany,DEU,2012,11.899698
Germany,DEU,2013,12.063335
Germany,DEU,2014,13.335198
Germany,DEU,2015,14.878448
Germany,DEU,2016,14.660017
Germany,DEU,2017,16.245945
Germany,DEU,2018,17.13472
Germany,DEU,2019,18.816835
Germany,DEU,2020,21.098848
Germany,DEU,2021,19.048658
Germany,DEU,2022,21.25784
Greece,GRC,1982,5.2865105
Greece,GRC,1983,3.454517
Greece,GRC,1984,4.0465713
Greece,GRC,1985,3.7546217
Greece,GRC,1986,4.321012
Greece,GRC,1987,3.3969667
Greece,GRC,1988,2.7383325
Greece,GRC,1989,2.0288165
Greece,GRC,1990,1.8226942
Greece,GRC,1991,3.1458595
Greece,GRC,1992,2.2052224
Greece,GRC,1993,2.2926166
Greece,GRC,1994,2.5512788
Greece,GRC,1995,3.3267493
Greece,GRC,1996,3.9930205
Greece,GRC,1997,3.4682534
Greece,GRC,1998,3.1564183
Greece,GRC,1999,3.9640613
Greece,GRC,2000,3.2847326
Greece,GRC,2001,2.296041
Greece,GRC,2002,2.7831924
Greece,GRC,2003,4.2976427
Greece,GRC,2004,4.2918515
Greece,GRC,2005,4.6005774
Greece,GRC,2006,5.44987
Greece,GRC,2007,3.3446171
Greece,GRC,2008,4.1339064
Greece,GRC,2009,5.996017
Greece,GRC,2010,8.131609
Greece,GRC,2011,6.3986807
Greece,GRC,2012,8.401619
Greece,GRC,2013,12.436178
Greece,GRC,2014,11.320253
Greece,GRC,2015,13.459677
Greece,GRC,2016,13.662956
Greece,GRC,2017,12.053656
Greece,GRC,2018,13.840935
Greece,GRC,2019,14.173362
Greece,GRC,2020,17.60325
Greece,GRC,2021,20.097876
Greece,GRC,2022,19.891735
High-income countries,,1965,6.9512763
High-income countries,,1966,7.0060596
High-income countries,,1967,6.8994565
High-income countries,,1968,6.656497
High-income countries,,1969,6.53049
High-income countries,,1970,6.366925
High-income countries,,1971,6.473617
High-income countries,,1972,6.4467325
High-income countries,,1973,6.1198974
High-income countries,,1974,6.807105
High-income countries,,1975,6.964405
High-income countries,,1976,6.3509398
High-income countries,,1977,6.2463727
High-income countries,,1978,6.5108767
High-income countries,,1979,6.583362
High-income countries,,1980,6.7323575
High-income countries,,1981,6.943892
High-income countries,,1982,7.3761168
High-income countries,,1983,7.709976
High-income countries,,1984,7.3893027
High-income countries,,1985,7.2135963
High-income countries,,1986,7.10816
High-income countries,,1987,6.915405
High-income countries,,1988,6.7091885
High-income countries,,1989,6.501591
High-income countries,,1990,6.7395883
High-income countries,,1991,6.819308
High-income countries,,1992,6.711316
High-income countries,,1993,6.962113
High-income countries,,1994,6.6846886
High-income countries,,1995,6.904333
High-income countries,,1996,6.818024
High-income countries,,1997,6.9649925
High-income countries,,1998,6.8365545
High-income countries,,1999,6.8166122
High-income countries,,2000,6.7803473
High-income countries,,2001,6.411747
High-income countries,,2002,6.5041437
High-income countries,,2003,6.397282
High-income countries,,2004,6.479813
High-income countries,,2005,6.663509
High-income countries,,2006,6.882171
High-income countries,,2007,6.962087
High-income countries,,2008,7.501626
High-income countries,,2009,8.118318
High-income countries,,2010,8.231346
High-income countries,,2011,8.8136835
High-income countries,,2012,9.296399
High-income countries,,2013,9.712393
High-income countries,,2014,10.0421505
High-income countries,,2015,10.339375
High-income countries,,2016,10.696472
High-income countries,,2017,11.108424
High-income countries,,2018,11.406897
High-income countries,,2019,11.81977
High-income countries,,2020,13.4823265
High-income countries,,2021,13.264641
High-income countries,,2022,13.870358
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2008,0.00080172904
Hong Kong,HKG,2009,0.0009937222
Hong Kong,HKG,2010,0.05381598
Hong Kong,HKG,2011,0.13770953
Hong Kong,HKG,2012,0.061687157
Hong Kong,HKG,2013,0.08599804
Hong Kong,HKG,2014,0.07251783
Hong Kong,HKG,2015,0.08488142
Hong Kong,HKG,2016,0.102308966
Hong Kong,HKG,2017,0.1141411
Hong Kong,HKG,2018,0.123472884
Hong Kong,HKG,2019,0.15655947
Hong Kong,HKG,2020,0.3168515
Hong Kong,HKG,2021,0.31282043
Hong Kong,HKG,2022,0.38217172
Hungary,HUN,1965,0.11989387
Hungary,HUN,1966,0.15773733
Hungary,HUN,1967,0.13554126
Hungary,HUN,1968,0.14179073
Hungary,HUN,1969,0.14133148
Hungary,HUN,1970,0.12151648
Hungary,HUN,1971,0.128392
Hungary,HUN,1972,0.14248806
Hungary,HUN,1973,0.12081837
Hungary,HUN,1974,0.094015844
Hungary,HUN,1975,0.17870052
Hungary,HUN,1976,0.16931991
Hungary,HUN,1977,0.14541946
Hungary,HUN,1978,0.12593117
Hungary,HUN,1979,0.13454616
Hungary,HUN,1980,0.10290331
Hungary,HUN,1981,0.15593338
Hungary,HUN,1982,0.14692831
Hungary,HUN,1983,0.14574319
Hungary,HUN,1984,0.1656924
Hungary,HUN,1985,0.13748026
Hungary,HUN,1986,0.13723414
Hungary,HUN,1987,0.14415859
Hungary,HUN,1988,0.14756292
Hungary,HUN,1989,0.1416178
Hungary,HUN,1990,0.1796139
Hungary,HUN,1991,0.21539119
Hungary,HUN,1992,0.21199435
Hungary,HUN,1993,0.22068326
Hungary,HUN,1994,0.2185324
Hungary,HUN,1995,0.23038746
Hungary,HUN,1996,0.26405832
Hungary,HUN,1997,0.28327656
Hungary,HUN,1998,0.22449638
Hungary,HUN,1999,0.2566925
Hungary,HUN,2000,0.261336
Hungary,HUN,2001,0.26867232
Hungary,HUN,2002,0.25034344
Hungary,HUN,2003,0.35918176
Hungary,HUN,2004,1.0114594
Hungary,HUN,2005,1.9246767
Hungary,HUN,2006,1.5934231
Hungary,HUN,2007,2.089157
Hungary,HUN,2008,3.1521368
Hungary,HUN,2009,4.0226183
Hungary,HUN,2010,4.081326
Hungary,HUN,2011,3.75528
Hungary,HUN,2012,3.8991413
Hungary,HUN,2013,4.2139344
Hungary,HUN,2014,4.9268494
Hungary,HUN,2015,4.698194
Hungary,HUN,2016,4.6759534
Hungary,HUN,2017,4.5672145
Hungary,HUN,2018,4.958271
Hungary,HUN,2019,5.7964964
Hungary,HUN,2020,7.0143948
Hungary,HUN,2021,7.9821205
Hungary,HUN,2022,9.1176815
Iceland,ISL,2007,74.30169
India,IND,1965,9.149455
India,IND,1966,9.270713
India,IND,1967,10.058605
India,IND,1968,10.8575325
India,IND,1969,10.873966
India,IND,1970,11.78412
India,IND,1971,12.426771
India,IND,1972,11.463117
India,IND,1973,11.957463
India,IND,1974,10.860853
India,IND,1975,12.067703
India,IND,1976,12.0367985
India,IND,1977,12.415875
India,IND,1978,14.818278
India,IND,1979,13.540278
India,IND,1980,13.453118
India,IND,1981,12.948172
India,IND,1982,11.035111
India,IND,1983,10.110921
India,IND,1984,10.576084
India,IND,1985,9.670784
India,IND,1986,9.167619
India,IND,1987,8.030696
India,IND,1988,8.2299185
India,IND,1989,8.742306
India,IND,1990,8.54283
India,IND,1991,9.029866
India,IND,1992,8.140624
India,IND,1993,8.035936
India,IND,1994,8.667226
India,IND,1995,7.6867676
India,IND,1996,6.7896338
India,IND,1997,6.5708995
India,IND,1998,7.3818192
India,IND,1999,7.1245966
India,IND,2000,6.3762894
India,IND,2001,5.992524
India,IND,2002,5.7318316
India,IND,2003,5.6240616
India,IND,2004,7.46085
India,IND,2005,6.8943167
India,IND,2006,7.7062383
India,IND,2007,7.855646
India,IND,2008,7.257066
India,IND,2009,6.4916534
India,IND,2010,6.6094885
India,IND,2011,7.574892
India,IND,2012,6.8295383
India,IND,2013,7.453715
India,IND,2014,7.4813643
India,IND,2015,7.282383
India,IND,2016,7.096447
India,IND,2017,7.6051965
India,IND,2018,8.068529
India,IND,2019,9.015313
India,IND,2020,9.86443
India,IND,2021,9.653707
India,IND,2022,10.401817
Indonesia,IDN,1965,6.385929
Indonesia,IDN,1966,8.36461
Indonesia,IDN,1967,9.505836
Indonesia,IDN,1968,11.010139
Indonesia,IDN,1969,10.201887
Indonesia,IDN,1970,11.57067
Indonesia,IDN,1971,4.00115
Indonesia,IDN,1972,3.3738363
Indonesia,IDN,1973,3.7743795
Indonesia,IDN,1974,3.9022937
Indonesia,IDN,1975,3.3421185
Indonesia,IDN,1976,1.86724
Indonesia,IDN,1977,2.34783
Indonesia,IDN,1978,1.49063
Indonesia,IDN,1979,1.4562845
Indonesia,IDN,1980,1.2272301
Indonesia,IDN,1981,1.1406815
Indonesia,IDN,1982,1.2204517
Indonesia,IDN,1983,1.7323705
Indonesia,IDN,1984,1.7180939
Indonesia,IDN,1985,1.9808587
Indonesia,IDN,1986,2.9868257
Indonesia,IDN,1987,2.9112308
Indonesia,IDN,1988,3.0289974
Indonesia,IDN,1989,3.4081194
Indonesia,IDN,1990,3.7318628
Indonesia,IDN,1991,3.81247
Indonesia,IDN,1992,4.4085426
Indonesia,IDN,1993,3.8476534
Indonesia,IDN,1994,3.5212233
Indonesia,IDN,1995,3.5392694
Indonesia,IDN,1996,3.5088153
Indonesia,IDN,1997,2.4772785
Indonesia,IDN,1998,4.0149045
Indonesia,IDN,1999,3.852458
Indonesia,IDN,2000,3.7336404
Indonesia,IDN,2001,4.112386
Indonesia,IDN,2002,3.683814
Indonesia,IDN,2003,3.2210941
Indonesia,IDN,2004,3.425553
Indonesia,IDN,2005,3.5263474
Indonesia,IDN,2006,3.2312758
Indonesia,IDN,2007,3.3789184
Indonesia,IDN,2008,3.5872288
Indonesia,IDN,2009,3.6719904
Indonesia,IDN,2010,4.4025664
Indonesia,IDN,2011,3.4787219
Indonesia,IDN,2012,3.5759468
Indonesia,IDN,2013,4.45611
Indonesia,IDN,2014,4.6063786
Indonesia,IDN,2015,3.9189403
Indonesia,IDN,2016,5.699784
Indonesia,IDN,2017,5.550623
Indonesia,IDN,2018,7.8509026
Indonesia,IDN,2019,8.365575
Indonesia,IDN,2020,10.509455
Indonesia,IDN,2021,11.139235
Indonesia,IDN,2022,10.204954
Iran,IRN,1965,5.2250767
Iran,IRN,1966,5.151487
Iran,IRN,1967,5.0412226
Iran,IRN,1968,4.9317336
Iran,IRN,1969,4.837112
Iran,IRN,1970,4.4152985
Iran,IRN,1971,4.3325543
Iran,IRN,1972,5.018947
Iran,IRN,1973,3.5577044
Iran,IRN,1974,3.4556205
Iran,IRN,1975,3.1140482
Iran,IRN,1976,3.0952492
Iran,IRN,1977,2.8250146
Iran,IRN,1978,4.5260034
Iran,IRN,1979,3.6342711
Iran,IRN,1980,4.064726
Iran,IRN,1981,4.4219165
Iran,IRN,1982,4.111237
Iran,IRN,1983,3.3884645
Iran,IRN,1984,2.9317567
Iran,IRN,1985,2.7088299
Iran,IRN,1986,3.4556096
Iran,IRN,1987,3.5734787
Iran,IRN,1988,3.6968005
Iran,IRN,1989,2.7610445
Iran,IRN,1990,2.6902497
Iran,IRN,1991,1.8835832
Iran,IRN,1992,2.7959177
Iran,IRN,1993,3.4577887
Iran,IRN,1994,2.021462
Iran,IRN,1995,2.326306
Iran,IRN,1996,2.2645998
Iran,IRN,1997,1.4810697
Iran,IRN,1998,1.7921339
Iran,IRN,1999,1.1498691
Iran,IRN,2000,0.8082891
Iran,IRN,2001,0.8181908
Iran,IRN,2002,1.4433478
Iran,IRN,2003,1.6837656
Iran,IRN,2004,1.8843321
Iran,IRN,2005,2.1426384
Iran,IRN,2006,2.500738
Iran,IRN,2007,2.2706358
Iran,IRN,2008,0.9233144
Iran,IRN,2009,0.8159316
Iran,IRN,2010,1.1958569
Iran,IRN,2011,1.191156
Iran,IRN,2012,1.3733143
Iran,IRN,2013,1.530142
Iran,IRN,2014,1.4504895
Iran,IRN,2015,1.3157086
Iran,IRN,2016,1.4515057
Iran,IRN,2017,1.5743663
Iran,IRN,2018,0.9288531
Iran,IRN,2019,2.8407567
Iran,IRN,2020,1.9387951
Iran,IRN,2021,1.2968972
Iran,IRN,2022,0.7302681
Iraq,IRQ,2017,0.9941117
Iraq,IRQ,2018,0.9600835
Iraq,IRQ,2019,2.1947129
Ireland,IRL,1979,2.3525975
Ireland,IRL,1980,2.4656003
Ireland,IRL,1981,2.5970182
Ireland,IRL,1982,2.4390516
Ireland,IRL,1983,2.4031906
Ireland,IRL,1984,2.1390052
Ireland,IRL,1985,2.487561
Ireland,IRL,1986,2.5271845
Ireland,IRL,1987,1.8662728
Ireland,IRL,1988,2.3837883
Ireland,IRL,1989,1.8510282
Ireland,IRL,1990,1.7483125
Ireland,IRL,1991,1.8013103
Ireland,IRL,1992,1.9758353
Ireland,IRL,1993,1.8359721
Ireland,IRL,1994,2.120603
Ireland,IRL,1995,1.6132627
Ireland,IRL,1996,1.6042329
Ireland,IRL,1997,1.6546531
Ireland,IRL,1998,2.2191892
Ireland,IRL,1999,2.0208225
Ireland,IRL,2000,2.034373
Ireland,IRL,2001,1.6607853
Ireland,IRL,2002,2.2350235
Ireland,IRL,2003,1.8804967
Ireland,IRL,2004,2.2461925
Ireland,IRL,2005,2.8786287
Ireland,IRL,2006,3.6557345
Ireland,IRL,2007,4.1544456
Ireland,IRL,2008,5.4890666
Ireland,IRL,2009,7.0551596
Ireland,IRL,2010,6.468354
Ireland,IRL,2011,9.50042
Ireland,IRL,2012,9.308356
Ireland,IRL,2013,10.137973
Ireland,IRL,2014,11.478303
Ireland,IRL,2015,13.121304
Ireland,IRL,2016,11.98436
Ireland,IRL,2017,14.194337
Ireland,IRL,2018,15.684064
Ireland,IRL,2019,18.01682
Ireland,IRL,2020,21.512913
Ireland,IRL,2021,18.401402
Ireland,IRL,2022,20.13166
Israel,ISR,1980,0
Israel,ISR,1981,0.0062810113
Israel,ISR,1982,0.005812406
Israel,ISR,1983,0.0029043623
Israel,ISR,1984,0.005582046
Israel,ISR,1985,0.00601886
Israel,ISR,1986,0.017165788
Israel,ISR,1987,0.026678516
Israel,ISR,1988,0.024891872
Israel,ISR,1989,0.007137956
Israel,ISR,1990,0.0068693697
Israel,ISR,1991,0.013514588
Israel,ISR,1992,0.05597493
Israel,ISR,1993,0.046211712
Israel,ISR,1994,0.03918334
Israel,ISR,1995,0.03786924
Israel,ISR,1996,0.035080772
Israel,ISR,1997,0.03341767
Israel,ISR,1998,0.031755347
Israel,ISR,1999,0.040444113
Israel,ISR,2000,0.040315736
Israel,ISR,2001,0.025859205
Israel,ISR,2002,0.09087057
Israel,ISR,2003,0.10240715
Israel,ISR,2004,0.09668598
Israel,ISR,2005,0.11989294
Israel,ISR,2006,0.069424756
Israel,ISR,2007,0.06144392
Israel,ISR,2008,0.07045462
Israel,ISR,2009,0.15350355
Israel,ISR,2010,0.22978613
Israel,ISR,2011,0.36799976
Israel,ISR,2012,0.5259034
Israel,ISR,2013,0.61449736
Israel,ISR,2014,1.0519477
Israel,ISR,2015,1.3504988
Israel,ISR,2016,1.8407775
Israel,ISR,2017,1.8379426
Israel,ISR,2018,1.9963728
Israel,ISR,2019,3.0677214
Israel,ISR,2020,4.247397
Israel,ISR,2021,5.197495
Israel,ISR,2022,6.465607
Italy,ITA,1965,14.399825
Italy,ITA,1966,13.789761
Italy,ITA,1967,12.396454
Italy,ITA,1968,11.592197
Italy,ITA,1969,10.465505
Italy,ITA,1970,9.408058
Italy,ITA,1971,8.673787
Italy,ITA,1972,8.623178
Italy,ITA,1973,7.571964
Italy,ITA,1974,7.7026577
Italy,ITA,1975,8.419505
Italy,ITA,1976,7.6167636
Italy,ITA,1977,9.689525
Italy,ITA,1978,8.498705
Italy,ITA,1979,8.319645
Italy,ITA,1980,8.439496
Italy,ITA,1981,8.140426
Italy,ITA,1982,8.032729
Italy,ITA,1983,8.177463
Italy,ITA,1984,8.236615
Italy,ITA,1985,7.919222
Italy,ITA,1986,7.745234
Italy,ITA,1987,7.2850204
Italy,ITA,1988,7.320364
Italy,ITA,1989,6.0404835
Italy,ITA,1990,5.5439982
Italy,ITA,1991,7.0200934
Italy,ITA,1992,7.082338
Italy,ITA,1993,7.147924
Italy,ITA,1994,7.6455235
Italy,ITA,1995,6.312267
Italy,ITA,1996,7.0418596
Italy,ITA,1997,6.921144
Italy,ITA,1998,6.806154
Italy,ITA,1999,7.312841
Italy,ITA,2000,7.155644
Italy,ITA,2001,7.6085052
Italy,ITA,2002,6.7783756
Italy,ITA,2003,6.33908
Italy,ITA,2004,7.220356
Italy,ITA,2005,6.4335437
Italy,ITA,2006,6.729988
Italy,ITA,2007,6.431969
Italy,ITA,2008,8.19532
Italy,ITA,2009,10.585501
Italy,ITA,2010,11.430808
Italy,ITA,2011,12.443046
Italy,ITA,2012,14.165738
Italy,ITA,2013,17.610695
Italy,ITA,2014,19.739758
Italy,ITA,2015,17.510365
Italy,ITA,2016,17.231768
Italy,ITA,2017,16.370815
Italy,ITA,2018,17.727497
Italy,ITA,2019,17.864973
Italy,ITA,2020,20.03473
Italy,ITA,2021,18.163124
Italy,ITA,2022,16.598764
Japan,JPN,1965,12.335086
Japan,JPN,1966,11.651081
Japan,JPN,1967,8.79386
Japan,JPN,1968,8.451984
Japan,JPN,1969,7.6118836
Japan,JPN,1970,6.8364344
Japan,JPN,1971,7.1661816
Japan,JPN,1972,6.914736
Japan,JPN,1973,4.894682
Japan,JPN,1974,6.03098
Japan,JPN,1975,6.3732066
Japan,JPN,1976,6.161351
Japan,JPN,1977,5.355945
Japan,JPN,1978,4.9568377
Japan,JPN,1979,5.5059476
Japan,JPN,1980,6.1948876
Japan,JPN,1981,6.2369404
Japan,JPN,1982,6.7352734
Japan,JPN,1983,6.9266505
Japan,JPN,1984,5.6219335
Japan,JPN,1985,6.3616724
Japan,JPN,1986,6.296619
Japan,JPN,1987,5.851933
Japan,JPN,1988,6.5230265
Japan,JPN,1989,6.458432
Japan,JPN,1990,5.6056457
Japan,JPN,1991,5.91713
Japan,JPN,1992,5.080176
Japan,JPN,1993,5.6661205
Japan,JPN,1994,4.0970345
Japan,JPN,1995,4.652009
Japan,JPN,1996,4.5326767
Japan,JPN,1997,4.951632
Japan,JPN,1998,5.170877
Japan,JPN,1999,4.856289
Japan,JPN,2000,4.8274536
Japan,JPN,2001,4.716366
Japan,JPN,2002,4.7026367
Japan,JPN,2003,5.3320413
Japan,JPN,2004,5.2576694
Japan,JPN,2005,4.790322
Japan,JPN,2006,5.309776
Japan,JPN,2007,4.7635393
Japan,JPN,2008,4.8326297
Japan,JPN,2009,5.022891
Japan,JPN,2010,5.72366
Japan,JPN,2011,5.7767467
Japan,JPN,2012,5.6932483
Japan,JPN,2013,6.1785164
Japan,JPN,2014,6.998991
Japan,JPN,2015,8.143399
Japan,JPN,2016,8.069626
Japan,JPN,2017,8.739194
Japan,JPN,2018,9.423854
Japan,JPN,2019,9.670026
Japan,JPN,2020,11.265297
Japan,JPN,2021,11.831036
Japan,JPN,2022,12.514361
Kazakhstan,KAZ,1985,1.9355252
Kazakhstan,KAZ,1986,1.7365297
Kazakhstan,KAZ,1987,2.035726
Kazakhstan,KAZ,1988,2.3956878
Kazakhstan,KAZ,1989,2.5382574
Kazakhstan,KAZ,1990,2.5343888
Kazakhstan,KAZ,1991,2.4798365
Kazakhstan,KAZ,1992,2.3956668
Kazakhstan,KAZ,1993,3.0152721
Kazakhstan,KAZ,1994,4.0728307
Kazakhstan,KAZ,1995,4.114585
Kazakhstan,KAZ,1996,4.1591706
Kazakhstan,KAZ,1997,4.181545
Kazakhstan,KAZ,1998,4.193706
Kazakhstan,KAZ,1999,4.455529
Kazakhstan,KAZ,2000,6.022824
Kazakhstan,KAZ,2001,5.7042646
Kazakhstan,KAZ,2002,6.120414
Kazakhstan,KAZ,2003,5.382556
Kazakhstan,KAZ,2004,4.701576
Kazakhstan,KAZ,2005,4.432412
Kazakhstan,KAZ,2006,4.047025
Kazakhstan,KAZ,2007,3.8181744
Kazakhstan,KAZ,2008,3.2849114
Kazakhstan,KAZ,2009,3.3547347
Kazakhstan,KAZ,2010,3.624057
Kazakhstan,KAZ,2011,3.1190948
Kazakhstan,KAZ,2012,2.8572173
Kazakhstan,KAZ,2013,2.8628845
Kazakhstan,KAZ,2014,2.9003732
Kazakhstan,KAZ,2015,3.9617755
Kazakhstan,KAZ,2016,4.44766
Kazakhstan,KAZ,2017,3.990229
Kazakhstan,KAZ,2018,3.5928986
Kazakhstan,KAZ,2019,3.5938017
Kazakhstan,KAZ,2020,4.171065
Kazakhstan,KAZ,2021,4.042608
Kazakhstan,KAZ,2022,4.03933
Latvia,LVA,1985,8.286784
Latvia,LVA,1986,8.983882
Latvia,LVA,1987,12.136782
Latvia,LVA,1988,10.432146
Latvia,LVA,1989,12.539953
Latvia,LVA,1990,15.375505
Latvia,LVA,1991,12.153858
Latvia,LVA,1992,13.070239
Latvia,LVA,1993,17.300793
Latvia,LVA,1994,20.521252
Latvia,LVA,1995,19.48626
Latvia,LVA,1996,13.271263
Latvia,LVA,1997,20.91794
Latvia,LVA,1998,28.085598
Latvia,LVA,1999,21.138712
Latvia,LVA,2000,22.118181
Latvia,LVA,2001,20.512127
Latvia,LVA,2002,17.687971
Latvia,LVA,2003,16.751476
Latvia,LVA,2004,20.242414
Latvia,LVA,2005,20.919247
Latvia,LVA,2006,17.916225
Latvia,LVA,2007,17.48977
Latvia,LVA,2008,19.600128
Latvia,LVA,2009,22.801994
Latvia,LVA,2010,20.99727
Latvia,LVA,2011,19.912294
Latvia,LVA,2012,25.260374
Latvia,LVA,2013,22.860985
Latvia,LVA,2014,19.858122
Latvia,LVA,2015,19.562021
Latvia,LVA,2016,22.235506
Latvia,LVA,2017,30.942255
Latvia,LVA,2018,23.44276
Latvia,LVA,2019,20.844694
Latvia,LVA,2020,26.028193
Latvia,LVA,2021,25.439962
Latvia,LVA,2022,26.908577
Lithuania,LTU,1985,0.6436672
Lithuania,LTU,1986,0.68190074
Lithuania,LTU,1987,0.6134985
Lithuania,LTU,1988,0.6201881
Lithuania,LTU,1989,0.57254976
Lithuania,LTU,1990,0.6063068
Lithuania,LTU,1991,0.46823943
Lithuania,LTU,1992,0.7032567
Lithuania,LTU,1993,1.1363113
Lithuania,LTU,1994,1.5144594
Lithuania,LTU,1995,1.1181905
Lithuania,LTU,1996,0.89794135
Lithuania,LTU,1997,0.88122153
Lithuania,LTU,1998,1.1615424
Lithuania,LTU,1999,1.3940034
Lithuania,LTU,2000,1.2857236
Lithuania,LTU,2001,1.0547557
Lithuania,LTU,2002,1.0715456
Lithuania,LTU,2003,0.9450052
Lithuania,LTU,2004,1.2099831
Lithuania,LTU,2005,1.4452997
Lithuania,LTU,2006,1.6433153
Lithuania,LTU,2007,2.322784
Lithuania,LTU,2008,2.5028908
Lithuania,LTU,2009,2.8314245
Lithuania,LTU,2010,4.7345157
Lithuania,LTU,2011,5.3377385
Lithuania,LTU,2012,5.8947334
Lithuania,LTU,2013,7.896079
Lithuania,LTU,2014,8.227861
Lithuania,LTU,2015,8.652507
Lithuania,LTU,2016,9.965918
Lithuania,LTU,2017,11.260349
Lithuania,LTU,2018,10.192717
Lithuania,LTU,2019,11.211691
Lithuania,LTU,2020,11.799221
Lithuania,LTU,2021,12.441872
Lithuania,LTU,2022,12.488818
Lower-middle-income countries,,1965,8.109364
Lower-middle-income countries,,1966,7.997121
Lower-middle-income countries,,1967,8.50508
Lower-middle-income countries,,1968,9.266531
Lower-middle-income countries,,1969,9.516809
Lower-middle-income countries,,1970,9.870191
Lower-middle-income countries,,1971,9.80065
Lower-middle-income countries,,1972,9.375169
Lower-middle-income countries,,1973,9.13972
Lower-middle-income countries,,1974,8.678183
Lower-middle-income countries,,1975,9.044274
Lower-middle-income countries,,1976,9.080031
Lower-middle-income countries,,1977,9.055833
Lower-middle-income countries,,1978,10.569523
Lower-middle-income countries,,1979,9.617564
Lower-middle-income countries,,1980,9.718477
Lower-middle-income countries,,1981,9.626466
Lower-middle-income countries,,1982,8.50958
Lower-middle-income countries,,1983,7.894793
Lower-middle-income countries,,1984,8.204382
Lower-middle-income countries,,1985,4.873325
Lower-middle-income countries,,1986,4.8410907
Lower-middle-income countries,,1987,4.655414
Lower-middle-income countries,,1988,4.9495163
Lower-middle-income countries,,1989,5.1484
Lower-middle-income countries,,1990,4.9272666
Lower-middle-income countries,,1991,5.1724153
Lower-middle-income countries,,1992,5.243401
Lower-middle-income countries,,1993,5.6806707
Lower-middle-income countries,,1994,6.012512
Lower-middle-income countries,,1995,5.6948247
Lower-middle-income countries,,1996,5.5110993
Lower-middle-income countries,,1997,5.048931
Lower-middle-income countries,,1998,5.902134
Lower-middle-income countries,,1999,5.703728
Lower-middle-income countries,,2000,5.1949067
Lower-middle-income countries,,2001,5.1221857
Lower-middle-income countries,,2002,4.9417186
Lower-middle-income countries,,2003,4.9674993
Lower-middle-income countries,,2004,5.6214156
Lower-middle-income countries,,2005,5.450864
Lower-middle-income countries,,2006,5.8303595
Lower-middle-income countries,,2007,5.8130665
